location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations
United Kingdom,2020-04-21,135871,4234,1302,41,0
United Kingdom,2020-04-22,139927,4056,1340,38,0
United Kingdom,2020-04-23,144107,4180,1381,41,0
United Kingdom,2020-04-24,148954,4847,1427,46,0
United Kingdom,2020-04-25,154090,5136,1476,49,0
United Kingdom,2020-04-26,158777,4687,1521,45,0
United Kingdom,2020-04-27,163320,4543,1565,44,0
United Kingdom,2020-04-28,168459,5139,1614,49,0
United Kingdom,2020-04-29,173409,4950,1661,47,0
United Kingdom,2020-04-30,178464,5055,1710,49,0
United Kingdom,2020-05-01,183662,5198,1760,50,0
United Kingdom,2020-05-02,188870,5208,1810,50,0
United Kingdom,2020-05-03,193609,4739,1855,45,0
United Kingdom,2020-05-04,198779,5170,1904,49,0
United Kingdom,2020-05-05,204355,5576,1958,54,0
United Kingdom,2020-05-06,209963,5608,2012,54,0
United Kingdom,2020-05-07,215192,5229,2062,50,0
United Kingdom,2020-05-08,220883,5691,2116,54,0
United Kingdom,2020-05-09,225799,4916,2163,47,0
United Kingdom,2020-05-10,232330,6531,2226,63,0
United Kingdom,2020-05-11,238032,5702,2281,55,0
United Kingdom,2020-05-12,243892,5860,2337,56,0
United Kingdom,2020-05-13,249269,5377,2388,51,0
United Kingdom,2020-05-14,255634,6365,2449,61,0
United Kingdom,2020-05-15,262335,6701,2514,65,0
United Kingdom,2020-05-16,269213,6878,2579,65,0
United Kingdom,2020-05-17,275888,6675,2643,64,0
United Kingdom,2020-05-18,282771,6883,2709,66,0
United Kingdom,2020-05-19,289408,6637,2773,64,0
United Kingdom,2020-05-20,296448,7040,2840,67,0
United Kingdom,2020-05-21,303116,6668,2904,64,0
United Kingdom,2020-05-22,309884,6768,2969,65,0
United Kingdom,2020-05-23,316990,7106,3037,68,0
United Kingdom,2020-05-24,324086,7096,3105,68,0
United Kingdom,2020-05-25,331308,7222,3175,70,0
United Kingdom,2020-05-26,338372,7064,3242,67,0
United Kingdom,2020-05-27,345610,7238,3312,70,0
United Kingdom,2020-05-28,353098,7488,3383,71,0
United Kingdom,2020-05-29,360662,7564,3456,73,0
United Kingdom,2020-05-30,369616,8954,3542,86,0
United Kingdom,2020-05-31,378126,8510,3623,81,0
United Kingdom,2020-06-01,386522,8396,3704,81,0
United Kingdom,2020-06-02,395814,9292,3793,89,0
United Kingdom,2020-06-03,404537,8723,3876,83,0
United Kingdom,2020-06-04,413265,8728,3960,84,0
United Kingdom,2020-06-05,421867,8602,4042,82,0
United Kingdom,2020-06-06,430566,8699,4126,84,0
United Kingdom,2020-06-07,438704,8138,4204,78,0
United Kingdom,2020-06-08,447205,8501,4285,81,0
United Kingdom,2020-06-09,456758,9553,4377,92,0
United Kingdom,2020-06-10,465759,9001,4463,86,0
United Kingdom,2020-06-11,475129,9370,4553,90,0
United Kingdom,2020-06-12,485103,9974,4648,95,0
United Kingdom,2020-06-13,494037,8934,4734,86,0
United Kingdom,2020-06-14,503577,9540,4825,91,0
United Kingdom,2020-06-15,513120,9543,4917,92,0
United Kingdom,2020-06-16,522396,9276,5006,89,0
United Kingdom,2020-06-17,532442,10046,5102,96,0
United Kingdom,2020-06-18,542226,9784,5196,94,0
United Kingdom,2020-06-19,552929,10703,5298,102,0
United Kingdom,2020-06-20,563142,10213,5396,98,0
United Kingdom,2020-06-21,573052,9910,5491,95,0
United Kingdom,2020-06-22,583525,10473,5592,101,0
United Kingdom,2020-06-23,593508,9983,5687,95,0
United Kingdom,2020-06-24,603343,9835,5782,95,0
United Kingdom,2020-06-25,613332,9989,5877,95,0
United Kingdom,2020-06-26,624190,10858,5981,104,0
United Kingdom,2020-06-27,634449,10259,6080,99,0
United Kingdom,2020-06-28,644865,10416,6179,99,0
United Kingdom,2020-06-29,656853,11988,6294,115,0
United Kingdom,2020-06-30,668397,11544,6405,111,0
United Kingdom,2020-07-01,679739,11342,6514,109,0
United Kingdom,2020-07-02,691212,11473,6624,110,0
United Kingdom,2020-07-03,702694,11482,6734,110,0
United Kingdom,2020-07-04,714593,11899,6848,114,0
United Kingdom,2020-07-05,726081,11488,6958,110,0
United Kingdom,2020-07-06,737902,11821,7071,113,0
United Kingdom,2020-07-07,750048,12146,7187,116,0
United Kingdom,2020-07-08,762042,11994,7302,115,0
United Kingdom,2020-07-09,774728,12686,7424,122,0
United Kingdom,2020-07-10,787330,12602,7545,121,0
United Kingdom,2020-07-11,799914,12584,7665,120,0
United Kingdom,2020-07-12,811919,12005,7780,115,0
United Kingdom,2020-07-13,823616,11697,7892,112,0
United Kingdom,2020-07-14,835819,12203,8009,117,0
United Kingdom,2020-07-15,848597,12778,8132,123,0
United Kingdom,2020-07-16,861579,12982,8256,124,0
United Kingdom,2020-07-17,874116,12537,8376,120,0
United Kingdom,2020-07-18,887150,13034,8501,125,0
United Kingdom,2020-07-19,900164,13014,8626,125,0
United Kingdom,2020-07-20,913123,12959,8750,124,0
United Kingdom,2020-07-21,926224,13101,8876,126,0
United Kingdom,2020-07-22,939843,13619,9006,130,0
United Kingdom,2020-07-23,952739,12896,9130,124,0
United Kingdom,2020-07-24,966424,13685,9261,131,0
United Kingdom,2020-07-25,979670,13246,9388,127,0
United Kingdom,2020-07-26,993215,13545,9518,130,0
United Kingdom,2020-07-27,1006832,13617,9648,130,0
United Kingdom,2020-07-28,1020713,13881,9781,133,0
United Kingdom,2020-07-29,1035493,14780,9923,142,0
United Kingdom,2020-07-30,1049592,14099,10058,135,0
United Kingdom,2020-07-31,1063717,14125,10193,135,0
United Kingdom,2020-08-01,1078157,14440,10332,139,0
United Kingdom,2020-08-02,1093430,15273,10478,146,0
United Kingdom,2020-08-03,1108382,14952,10621,143,0
United Kingdom,2020-08-04,1122770,14388,10759,138,0
United Kingdom,2020-08-05,1137132,14362,10897,138,0
United Kingdom,2020-08-06,1151911,14779,11039,142,0
United Kingdom,2020-08-07,1167172,15261,11185,146,0
United Kingdom,2020-08-08,1182763,15591,11334,149,0
United Kingdom,2020-08-09,1197831,15068,11479,145,0
United Kingdom,2020-08-10,1212714,14883,11621,142,0
United Kingdom,2020-08-11,1227153,14439,11760,139,0
United Kingdom,2020-08-12,1241867,14714,11901,141,0
United Kingdom,2020-08-13,1258130,16263,12057,156,0
United Kingdom,2020-08-14,1273788,15658,12207,150,0
United Kingdom,2020-08-15,1289708,15920,12359,152,0
United Kingdom,2020-08-16,1305081,15373,12507,148,0
United Kingdom,2020-08-17,1320590,15509,12655,148,0
United Kingdom,2020-08-18,1336292,15702,12806,151,0
United Kingdom,2020-08-19,1352280,15988,12959,153,0
United Kingdom,2020-08-20,1368246,15966,13112,153,0
United Kingdom,2020-08-21,1384688,16442,13269,157,0
United Kingdom,2020-08-22,1400347,15659,13419,150,0
United Kingdom,2020-08-23,1416472,16125,13574,155,0
United Kingdom,2020-08-24,1432620,16148,13729,155,0
United Kingdom,2020-08-25,1448664,16044,13883,154,0
United Kingdom,2020-08-26,1464684,16020,14036,153,0
United Kingdom,2020-08-27,1481189,16505,14194,158,0
United Kingdom,2020-08-28,1497312,16123,14349,155,0
United Kingdom,2020-08-29,1514558,17246,14514,165,0
United Kingdom,2020-08-30,1531705,17147,14678,164,0
United Kingdom,2020-08-31,1548418,16713,14839,161,0
United Kingdom,2020-09-01,1565322,16904,15001,162,0
United Kingdom,2020-09-02,1582602,17280,15166,165,0
United Kingdom,2020-09-03,1600046,17444,15333,167,0
United Kingdom,2020-09-04,1617008,16962,15496,163,0
United Kingdom,2020-09-05,1633831,16823,15657,161,0
United Kingdom,2020-09-06,1650612,16781,15818,161,0
United Kingdom,2020-09-07,1668193,17581,15986,168,0
United Kingdom,2020-09-08,1685345,17152,16151,165,0
United Kingdom,2020-09-09,1703679,18334,16326,175,0
United Kingdom,2020-09-10,1721001,17322,16492,166,0
United Kingdom,2020-09-11,1738706,17705,16662,170,0
United Kingdom,2020-09-12,1756786,18080,16835,173,0
United Kingdom,2020-09-13,1774089,17303,17001,166,0
United Kingdom,2020-09-14,1792382,18293,17177,176,0
United Kingdom,2020-09-15,1810446,18064,17350,173,0
United Kingdom,2020-09-16,1828287,17841,17521,171,0
United Kingdom,2020-09-17,1846596,18309,17696,175,0
United Kingdom,2020-09-18,1864755,18159,17870,174,0
United Kingdom,2020-09-19,1882439,17684,18040,170,0
United Kingdom,2020-09-20,1900568,18129,18213,173,0
United Kingdom,2020-09-21,1918493,17925,18385,172,0
United Kingdom,2020-09-22,1936811,18318,18561,176,0
United Kingdom,2020-09-23,1955188,18377,18737,176,0
United Kingdom,2020-09-24,1973703,18515,18914,177,0
United Kingdom,2020-09-25,1992577,18874,19095,181,0
United Kingdom,2020-09-26,2011628,19051,19278,183,0
United Kingdom,2020-09-27,2030336,18708,19457,179,0
United Kingdom,2020-09-28,2049448,19112,19640,183,0
United Kingdom,2020-09-29,2067973,18525,19818,178,0
United Kingdom,2020-09-30,2086111,18138,19991,173,0
United Kingdom,2020-10-01,2105152,19041,20174,183,0
United Kingdom,2020-10-02,2124195,19043,20356,182,0
United Kingdom,2020-10-03,2143838,19643,20545,189,0
United Kingdom,2020-10-04,2162987,19149,20728,183,0
United Kingdom,2020-10-05,2182194,19207,20912,184,0
United Kingdom,2020-10-06,2201528,19334,21097,185,0
United Kingdom,2020-10-07,2220942,19414,21284,187,0
United Kingdom,2020-10-08,2239813,18871,21464,180,0
United Kingdom,2020-10-09,2259553,19740,21654,190,0
United Kingdom,2020-10-10,2279052,19499,21840,186,0
United Kingdom,2020-10-11,2298240,19188,22024,184,0
United Kingdom,2020-10-12,2317745,19505,22211,187,0
United Kingdom,2020-10-13,2337349,19604,22399,188,0
United Kingdom,2020-10-14,2356577,19228,22583,184,0
United Kingdom,2020-10-15,2376280,19703,22772,189,0
United Kingdom,2020-10-16,2396294,20014,22964,192,0
United Kingdom,2020-10-17,2415190,18896,23145,181,0
United Kingdom,2020-10-18,2434375,19185,23329,184,0
United Kingdom,2020-10-19,2453807,19432,23515,186,0
United Kingdom,2020-10-20,2473026,19219,23699,184,0
United Kingdom,2020-10-21,2493119,20093,23892,193,0
United Kingdom,2020-10-22,2512667,19548,24079,187,0
United Kingdom,2020-10-23,2533415,20748,24278,199,0
United Kingdom,2020-10-24,2552385,18970,24460,182,0
United Kingdom,2020-10-25,2571841,19456,24646,186,0
United Kingdom,2020-10-26,2591461,19620,24834,188,0
United Kingdom,2020-10-27,2611813,20352,25029,195,0
United Kingdom,2020-10-28,2631812,19999,25221,192,0
United Kingdom,2020-10-29,2651496,19684,25410,189,0
United Kingdom,2020-10-30,2671889,20393,25605,195,0
United Kingdom,2020-10-31,2692565,20676,25803,198,0
United Kingdom,2020-11-01,2713210,20645,26001,198,0
United Kingdom,2020-11-02,2733312,20102,26194,193,0
United Kingdom,2020-11-03,2754326,21014,26395,201,0
United Kingdom,2020-11-04,2774848,20522,26592,197,0
United Kingdom,2020-11-05,2795339,20491,26788,196,0
United Kingdom,2020-11-06,2815447,20108,26981,193,0
United Kingdom,2020-11-07,2835114,19667,27169,188,0
United Kingdom,2020-11-08,2854728,19614,27357,188,0
United Kingdom,2020-11-09,2874687,19959,27549,192,0
United Kingdom,2020-11-10,2894724,20037,27741,192,0
United Kingdom,2020-11-11,2915143,20419,27936,195,0
United Kingdom,2020-11-12,2935135,19992,28128,192,0
United Kingdom,2020-11-13,2955896,20761,28327,199,0
United Kingdom,2020-11-14,2976165,20269,28521,194,0
United Kingdom,2020-11-15,2995364,19199,28705,184,0
United Kingdom,2020-11-16,3015023,19659,28893,188,0
United Kingdom,2020-11-17,3034931,19908,29084,191,0
United Kingdom,2020-11-18,3055019,20088,29277,193,0
United Kingdom,2020-11-19,3074893,19874,29467,190,0
United Kingdom,2020-11-20,3094899,20006,29659,192,0
United Kingdom,2020-11-21,3114519,19620,29847,188,0
United Kingdom,2020-11-22,3135101,20582,30044,197,0
United Kingdom,2020-11-23,3155401,20300,30239,195,0
United Kingdom,2020-11-24,3175012,19611,30427,188,0
United Kingdom,2020-11-25,3195158,20146,30620,193,0
United Kingdom,2020-11-26,3214568,19410,30806,186,0
United Kingdom,2020-11-27,3234866,20298,31000,194,0
United Kingdom,2020-11-28,3254271,19405,31186,186,0
United Kingdom,2020-11-29,3274130,19859,31377,191,0
United Kingdom,2020-11-30,3294273,20143,31570,193,0
United Kingdom,2020-12-01,3313717,19444,31756,186,0
United Kingdom,2020-12-02,3333469,19752,31945,189,0
United Kingdom,2020-12-03,3353256,19787,32135,190,0
United Kingdom,2020-12-04,3372577,19321,32320,185,0
United Kingdom,2020-12-05,3392177,19600,32508,188,0
United Kingdom,2020-12-06,3411571,19394,32694,186,0
United Kingdom,2020-12-07,3431310,19739,32883,189,0
United Kingdom,2020-12-08,3450611,19301,33068,185,0
United Kingdom,2020-12-09,3470430,19819,33258,190,0
United Kingdom,2020-12-10,3490441,20011,33450,192,0
United Kingdom,2020-12-11,3509797,19356,33635,185,0
United Kingdom,2020-12-12,3529284,19487,33822,187,0
United Kingdom,2020-12-13,3549014,19730,34011,189,0
United Kingdom,2020-12-14,3568713,19699,34200,189,0
United Kingdom,2020-12-15,3588552,19839,34390,190,0
United Kingdom,2020-12-16,3608123,19571,34577,187,0
United Kingdom,2020-12-17,3627908,19785,34767,190,0
United Kingdom,2020-12-18,3647051,19143,34950,183,0
United Kingdom,2020-12-19,3667018,19967,35142,192,0
United Kingdom,2020-12-20,3686789,19771,35331,189,0
United Kingdom,2020-12-21,3706373,19584,35519,188,0
United Kingdom,2020-12-22,3725645,19272,35704,185,0
United Kingdom,2020-12-23,3745075,19430,35890,186,0
United Kingdom,2020-12-24,3764999,19924,36081,191,0
United Kingdom,2020-12-25,3784460,19461,36267,186,0
United Kingdom,2020-12-26,3803516,19056,36450,183,0
United Kingdom,2020-12-27,3822536,19020,36632,182,0
United Kingdom,2020-12-28,3842313,19777,36822,190,0
United Kingdom,2020-12-29,3861189,18876,37003,181,0
United Kingdom,2020-12-30,3880189,19000,37185,182,0
United Kingdom,2020-12-31,3899238,19049,37367,182,0
United Kingdom,2021-01-01,3917690,18452,37544,177,0
United Kingdom,2021-01-02,3936604,18914,37725,181,0
United Kingdom,2021-01-03,3955357,18753,37905,180,0
United Kingdom,2021-01-04,3973917,18560,38083,178,0
United Kingdom,2021-01-05,3992297,18380,38259,176,0
United Kingdom,2021-01-06,4010811,18514,38436,177,0
United Kingdom,2021-01-07,4029119,18308,38612,176,0
United Kingdom,2021-01-08,4046970,17851,38783,171,0
United Kingdom,2021-01-09,4065063,18093,38956,173,0
United Kingdom,2021-01-10,4083222,18159,39130,174,0
United Kingdom,2021-01-11,4101186,17964,39303,173,0
United Kingdom,2021-01-12,4119925,18739,39482,179,0
United Kingdom,2021-01-13,4138131,18206,39657,175,0
United Kingdom,2021-01-14,4155830,17699,39826,169,0
United Kingdom,2021-01-15,4173489,17659,39995,169,0
United Kingdom,2021-01-16,4192024,18535,40173,178,0
United Kingdom,2021-01-17,4210160,18136,40347,174,0
United Kingdom,2021-01-18,4228355,18195,40521,174,0
United Kingdom,2021-01-19,4245147,16792,40682,161,0
United Kingdom,2021-01-20,4263134,17987,40855,173,0
United Kingdom,2021-01-21,4281332,18198,41029,174,0
United Kingdom,2021-01-22,4298992,17660,41198,169,0
United Kingdom,2021-01-23,4316146,17154,41363,165,0
United Kingdom,2021-01-24,4333616,17470,41530,167,0
United Kingdom,2021-01-25,4351210,17594,41699,169,0
United Kingdom,2021-01-26,4368652,17442,41866,167,0
United Kingdom,2021-01-27,4385759,17107,42030,164,0
United Kingdom,2021-01-28,4402904,17145,42194,164,0
United Kingdom,2021-01-29,4419749,16845,42355,161,0
United Kingdom,2021-01-30,4436973,17224,42520,165,0
United Kingdom,2021-01-31,4453857,16884,42682,162,0
United Kingdom,2021-02-01,4470551,16694,42842,160,0
United Kingdom,2021-02-02,4487009,16458,43000,158,0
United Kingdom,2021-02-03,4503427,16418,43157,157,0
United Kingdom,2021-02-04,4520560,17133,43322,165,0
United Kingdom,2021-02-05,4537436,16876,43483,161,0
United Kingdom,2021-02-06,4554355,16919,43645,162,0
United Kingdom,2021-02-07,4570607,16252,43801,156,0
United Kingdom,2021-02-08,4586904,16297,43957,156,0
United Kingdom,2021-02-09,4603259,16355,44114,157,0
United Kingdom,2021-02-10,4619190,15931,44267,153,0
United Kingdom,2021-02-11,4635392,16202,44422,155,0
United Kingdom,2021-02-12,4651704,16312,44578,156,0
United Kingdom,2021-02-13,4667838,16134,44733,155,0
United Kingdom,2021-02-14,4683605,15767,44884,151,0
United Kingdom,2021-02-15,4699156,15551,45033,149,0
United Kingdom,2021-02-16,4715200,16044,45187,154,0
United Kingdom,2021-02-17,4731809,16609,45346,159,0
United Kingdom,2021-02-18,4747706,15897,45498,152,0
United Kingdom,2021-02-19,4763268,15562,45647,149,0
United Kingdom,2021-02-20,4778213,14945,45791,144,0
United Kingdom,2021-02-21,4794376,16163,45946,155,0
United Kingdom,2021-02-22,4809307,14931,46089,143,0
United Kingdom,2021-02-23,4824434,15127,46234,145,0
United Kingdom,2021-02-24,4838818,14384,46372,138,0
United Kingdom,2021-02-25,4853681,14863,46514,142,0
United Kingdom,2021-02-26,4868548,14867,46656,142,0
United Kingdom,2021-02-27,4883399,14851,46799,143,0
United Kingdom,2021-02-28,4898227,14828,46941,142,0
United Kingdom,2021-03-01,4912706,14479,47080,139,0
United Kingdom,2021-03-02,4927628,14922,47223,143,0
United Kingdom,2021-03-03,4942123,14495,47362,139,0
United Kingdom,2021-03-04,4955795,13672,47493,131,0
United Kingdom,2021-03-05,4969626,13831,47625,132,0
United Kingdom,2021-03-06,4983549,13923,47759,134,0
United Kingdom,2021-03-07,4997484,13935,47892,133,0
United Kingdom,2021-03-08,5010600,13116,48018,126,0
United Kingdom,2021-03-09,5024526,13926,48151,133,0
United Kingdom,2021-03-10,5038260,13734,48283,132,0
United Kingdom,2021-03-11,5052243,13983,48417,134,0
United Kingdom,2021-03-12,5065348,13105,48542,125,0
United Kingdom,2021-03-13,5078657,13309,48670,128,0
United Kingdom,2021-03-14,5092093,13436,48799,129,0
United Kingdom,2021-03-15,5105204,13111,48924,125,0
United Kingdom,2021-03-16,5118877,13673,49055,131,205920
United Kingdom,2021-03-17,5131741,12864,49179,124,411840
United Kingdom,2021-03-18,5144396,12655,49300,121,617760
United Kingdom,2021-03-19,5157495,13099,49425,125,823680
United Kingdom,2021-03-20,5170232,12737,49548,123,1029601
United Kingdom,2021-03-21,5183128,12896,49671,123,1235521
United Kingdom,2021-03-22,5195645,12517,49791,120,1441441
United Kingdom,2021-03-23,5207769,12124,49907,116,1647361
United Kingdom,2021-03-24,5220221,12452,50027,120,1853281
United Kingdom,2021-03-25,5232445,12224,50144,117,2059202
United Kingdom,2021-03-26,5244348,11903,50258,114,2265122
United Kingdom,2021-03-27,5256483,12135,50374,116,2471042
United Kingdom,2021-03-28,5267970,11487,50484,110,2676962
United Kingdom,2021-03-29,5279551,11581,50595,111,2882882
United Kingdom,2021-03-30,5290841,11290,50703,108,3088803
United Kingdom,2021-03-31,5302449,11608,50815,112,3294723
United Kingdom,2021-04-01,5314148,11699,50927,112,3500643
United Kingdom,2021-04-02,5325190,11042,51033,106,3706563
United Kingdom,2021-04-03,5336989,11799,51146,113,3912483
United Kingdom,2021-04-04,5347767,10778,51249,103,4118404
United Kingdom,2021-04-05,5358728,10961,51354,105,4324324
United Kingdom,2021-04-06,5369445,10717,51457,103,4530244
United Kingdom,2021-04-07,5380537,11092,51563,106,4736164
United Kingdom,2021-04-08,5391152,10615,51665,102,4942084
United Kingdom,2021-04-09,5401893,10741,51768,103,5148005
United Kingdom,2021-04-10,5412026,10133,51865,97,5353925
United Kingdom,2021-04-11,5422762,10736,51968,103,5559845
United Kingdom,2021-04-12,5433417,10655,52070,102,5765765
United Kingdom,2021-04-13,5443786,10369,52169,99,5971685
United Kingdom,2021-04-14,5453605,9819,52263,94,6177606
